Carriers,Country,Arrival,Departure,Duration(mins),Number of stops,Price,Price (Original Currency),Book
"['Malaysia Airlines', 'Malaysia Airlines']",ID,2016-10-16T05:55:00,2016-10-15T15:35:00,1280,1,838.9854690016688,7905076.334276412,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fmaly%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32080%7c624%7c16292%7c2016-10-15T15%3a35%7c13311%7c2016-10-15T16%3a45%3bflight%7c-32080%7c2%7c13311%7c2016-10-15T23%3a15%7c13554%7c2016-10-16T05%3a55%26carriers%3d-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d7905076.33%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a32
"['Malaysia Airlines', 'Malaysia Airlines']",ID,2016-10-16T05:55:00,2016-10-15T19:15:00,1060,1,838.9854690016688,7905076.334276412,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fmaly%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32080%7c616%7c16292%7c2016-10-15T19%3a15%7c13311%7c2016-10-15T20%3a25%3bflight%7c-32080%7c2%7c13311%7c2016-10-15T23%3a15%7c13554%7c2016-10-16T05%3a55%26carriers%3d-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d7905076.33%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a32
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",MY,2016-10-16T18:45:00,2016-10-15T21:15:00,1710,2,838.9928399922128,2545.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fetih%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32339%7c7556%7c16292%7c2016-10-15T21%3a15%7c13311%7c2016-10-15T22%3a15%3bflight%7c-32339%7c413%7c13311%7c2016-10-16T02%3a10%7c9618%7c2016-10-16T05%3a30%3bflight%7c-32339%7c17%7c9618%7c2016-10-16T13%3a45%7c13554%7c2016-10-16T18%3a45%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2545.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_6a9088e29056dcde689c54cadbff83b2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",MY,2016-10-16T13:05:00,2016-10-15T20:05:00,1440,2,838.9928399922128,2545.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fetih%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32339%7c7598%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32339%7c205%7c10075%7c2016-10-16T04%3a20%7c9618%7c2016-10-16T06%3a10%3bflight%7c-32339%7c19%7c9618%7c2016-10-16T08%3a00%7c13554%7c2016-10-16T13%3a05%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2545.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_988dc552f3cce9f8df0bcbd4c740fb4a%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Malaysia Airlines', 'Malaysia Airlines']",SG,2016-10-16T05:55:00,2016-10-15T15:35:00,1280,1,839.0,839.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fmaly%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32080%7c624%7c16292%7c2016-10-15T15%3a35%7c13311%7c2016-10-15T16%3a45%3bflight%7c-32080%7c2%7c13311%7c2016-10-15T23%3a15%7c13554%7c2016-10-16T05%3a55%26carriers%3d-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d839.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a32
"['Malaysia Airlines', 'Malaysia Airlines']",SG,2016-10-16T05:55:00,2016-10-15T19:15:00,1060,1,839.0,839.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fmaly%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32080%7c616%7c16292%7c2016-10-15T19%3a15%7c13311%7c2016-10-15T20%3a25%3bflight%7c-32080%7c2%7c13311%7c2016-10-15T23%3a15%7c13554%7c2016-10-16T05%3a55%26carriers%3d-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d839.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a32
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",ID,2016-10-16T18:45:00,2016-10-15T21:15:00,1710,2,839.6707583125025,7911533.2569685895,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fetih%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32339%7c7556%7c16292%7c2016-10-15T21%3a15%7c13311%7c2016-10-15T22%3a15%3bflight%7c-32339%7c413%7c13311%7c2016-10-16T02%3a10%7c9618%7c2016-10-16T05%3a30%3bflight%7c-32339%7c17%7c9618%7c2016-10-16T13%3a45%7c13554%7c2016-10-16T18%3a45%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d7911533.26%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_6a9088e29056dcde689c54cadbff83b2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",ID,2016-10-16T13:05:00,2016-10-15T20:05:00,1440,2,839.6707583125025,7911533.2569685895,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fetih%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32339%7c7598%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32339%7c205%7c10075%7c2016-10-16T04%3a20%7c9618%7c2016-10-16T06%3a10%3bflight%7c-32339%7c19%7c9618%7c2016-10-16T08%3a00%7c13554%7c2016-10-16T13%3a05%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d7911533.26%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_988dc552f3cce9f8df0bcbd4c740fb4a%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",SG,2016-10-16T13:05:00,2016-10-15T20:05:00,1440,2,839.6853011798568,839.6853011798568,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fetih%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32339%7c7598%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32339%7c205%7c10075%7c2016-10-16T04%3a20%7c9618%7c2016-10-16T06%3a10%3bflight%7c-32339%7c19%7c9618%7c2016-10-16T08%3a00%7c13554%7c2016-10-16T13%3a05%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d839.69%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_988dc552f3cce9f8df0bcbd4c740fb4a%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",SG,2016-10-16T07:35:00,2016-10-15T11:15:00,1640,2,839.6853011798568,839.6853011798568,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fetih%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32339%7c7599%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32339%7c203%7c10075%7c2016-10-15T21%3a35%7c9618%7c2016-10-15T23%3a25%3bflight%7c-32339%7c11%7c9618%7c2016-10-16T02%3a35%7c13554%7c2016-10-16T07%3a35%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d839.69%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_7d1f2e23ec7ad685302b7108652b3618%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",ID,2016-10-16T13:05:00,2016-10-15T21:15:00,1370,2,840.7410475277187,7921617.72,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2ftpid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32339%7c7556%7c16292%7c2016-10-15T21%3a15%7c13311%7c2016-10-15T22%3a15%3bflight%7c-32339%7c413%7c13311%7c2016-10-16T02%3a10%7c9618%7c2016-10-16T05%3a30%3bflight%7c-32339%7c19%7c9618%7c2016-10-16T08%3a00%7c13554%7c2016-10-16T13%3a05%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d7921617.72%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_5aaba4549e3172d0a5e3b66099ac98d6%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a37
"['Air India', 'Air India']",MY,2016-10-16T11:30:00,2016-10-15T19:15:00,1395,1,842.2314315656306,2554.82394027871,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2ffnmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c343%7c16292%7c2016-10-15T19%3a15%7c10075%7c2016-10-15T22%3a05%3bflight%7c-32672%7c131%7c10075%7c2016-10-16T06%3a30%7c13554%7c2016-10-16T11%3a30%26carriers%3d-32672%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2554.82%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_fb340f86d1dade2849ae77a10519f7eb%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a41
"['Jet Airways', 'Jet Airways']",MY,2016-10-16T18:20:00,2016-10-15T19:40:00,1780,1,847.3695818641979,2570.41,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fat24%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32177%7c17%7c16292%7c2016-10-15T19%3a40%7c10957%7c2016-10-15T22%3a55%3bflight%7c-32177%7c122%7c10957%7c2016-10-16T13%3a35%7c13554%7c2016-10-16T18%3a20%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2570.41%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_ac8f63c8dc92abd98bfe3a88a4783076%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['China Southern', 'China Southern']",MY,2016-10-16T15:05:00,2016-10-15T17:50:00,1695,1,855.4759999134743,2595.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fxpmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32439%7c3040%7c16292%7c2016-10-15T17%3a50%7c10342%7c2016-10-15T21%3a50%3bflight%7c-32439%7c303%7c10342%7c2016-10-16T09%3a30%7c13554%7c2016-10-16T15%3a05%26carriers%3d-32439%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2595.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_53c1e76b138a39f54f3f68448c3e7ca7%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",MY,2016-10-16T07:35:00,2016-10-15T11:15:00,1640,2,868.9921910489088,2636.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fxpmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32339%7c7599%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32339%7c203%7c10075%7c2016-10-15T21%3a35%7c9618%7c2016-10-15T23%3a25%3bflight%7c-32339%7c11%7c9618%7c2016-10-16T02%3a35%7c13554%7c2016-10-16T07%3a35%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2636.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_9a53147bfdff3ac5873b84ca77c1668f%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Jet Airways', 'Jet Airways']",MY,2016-10-16T06:45:00,2016-10-15T11:15:00,1590,1,869.0827041986249,2636.274562493322,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fjetw%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32177%7c9%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2636.27%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a13
"['Jet Airways', 'Jet Airways']",MY,2016-10-16T06:45:00,2016-10-15T20:05:00,1060,1,869.0827041986249,2636.274562493322,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fjetw%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32177%7c11%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2636.27%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a13
"['Jet Airways', 'Jet Airways']",ID,2016-10-16T06:45:00,2016-10-15T11:15:00,1590,1,869.7849355633509,8195274.607334473,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fjetw%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32177%7c9%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d8195274.61%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a13
"['Jet Airways', 'Jet Airways']",SG,2016-10-16T06:45:00,2016-10-15T11:15:00,1590,1,869.8,869.8,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fjetw%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32177%7c9%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d869.80%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a13
"['Etihad Airways', 'Etihad Airways', 'Etihad Airways']",ID,2016-10-16T07:35:00,2016-10-15T11:15:00,1640,2,871.8784406880228,8215000.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fvian%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32339%7c7599%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32339%7c203%7c10075%7c2016-10-15T21%3a35%7c9618%7c2016-10-15T23%3a25%3bflight%7c-32339%7c11%7c9618%7c2016-10-16T02%3a35%7c13554%7c2016-10-16T07%3a35%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d8215000.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_6280dc1952ab88df884ca037f8535091%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a38
"['Etihad Airways', 'Etihad Airways']",ID,2016-10-16T07:35:00,2016-10-15T20:05:00,1110,1,871.8784406880228,8215000.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fvian%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32339%7c473%7c16292%7c2016-10-15T20%3a05%7c9618%7c2016-10-15T23%3a35%3bflight%7c-32339%7c11%7c9618%7c2016-10-16T02%3a35%7c13554%7c2016-10-16T07%3a35%26carriers%3d-32339%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d8215000.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_80598dc2047604f5bc98c29f470edd60%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a38
"['Jet Airways', 'Jet Airways', 'Jet Airways']",MY,2016-10-16T13:05:00,2016-10-15T20:05:00,1440,2,871.9591598347358,2645.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fxpmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32177%7c11%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32177%7c586%7c10075%7c2016-10-16T05%3a15%7c9618%7c2016-10-16T07%3a00%3bflight%7c-32177%7c6383%7c9618%7c2016-10-16T08%3a00%7c13554%7c2016-10-16T13%3a05%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d2645.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_99dd1db33dd22e76ccd28d8eda3ddac9%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
